Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
71.51456785202026	0	-106.63672	36.852627	7.191929	-215.646	151.0	0.0	50132	50132
132.69927501678467	1	-95.96858	36.81544	11.571034	-220.44504	151.0	0.0	50132	100264
195.76983904838562	2	-96.88287	39.50544	28.076439	-290.69757	151.0	0.0	50132	150396
258.46584820747375	3	-92.14799	36.507824	11.213603	-211.53061	151.0	0.0	50132	200528
321.82365894317627	4	-85.05842	37.165745	25.536045	-236.04987	151.0	0.0	50132	250660
384.5622260570526	5	-72.2925	33.43839	20.334087	-185.84177	151.0	0.0	50132	300792
448.10092210769653	6	-69.25616	31.250952	1.1624382	-217.3964	151.0	0.0	50132	350924
509.6524820327759	7	-67.60056	33.72668	22.83376	-183.5528	151.0	0.0	50132	401056
568.5214941501617	8	-69.00636	27.380905	8.312611	-172.64044	151.0	0.0	50132	451188
624.6279470920563	9	-61.056206	29.028217	62.18798	-157.6841	151.0	0.0	50132	501320
682.8190670013428	10	-53.807934	31.346157	39.87983	-139.69455	151.0	0.0	50132	551452
746.3079581260681	11	-47.294662	29.686947	39.23549	-148.80083	151.0	0.0	50132	601584
808.6282019615173	12	-49.03328	31.699112	44.50364	-185.35489	151.0	0.0	50132	651716
870.1637980937958	13	-46.10995	30.18178	44.57525	-130.27061	151.0	0.0	50132	701848
931.2555909156799	14	-41.65395	27.878876	23.133327	-132.26105	151.0	0.0	50132	751980
993.1704368591309	15	-40.54814	27.737675	111.3202	-131.33975	151.0	0.0	50132	802112
1054.831013917923	16	-39.710274	26.625177	67.06218	-134.87543	151.0	0.0	50132	852244
1116.4322619438171	17	-41.55343	27.062231	46.309288	-140.14093	151.0	0.0	50132	902376
1177.6957850456238	18	-36.676723	23.956219	29.252367	-131.30637	151.0	0.0	50132	952508
1238.8679559230804	19	-34.559395	25.200533	33.34429	-120.64339	151.0	0.0	50132	1002640
1300.6021840572357	20	-28.8682	22.054132	77.47166	-105.05863	151.0	0.0	50132	1052772
1361.8743870258331	21	-26.502724	24.452917	49.56039	-120.67265	151.0	0.0	50132	1102904
1423.010490179062	22	-27.903238	27.627758	52.711422	-186.49359	151.0	0.0	50132	1153036
1484.8490569591522	23	-25.351566	26.086514	48.47791	-139.94034	151.0	0.0	50132	1203168
1546.8054530620575	24	-23.406916	25.087934	34.300255	-143.66676	151.0	0.0	50132	1253300
1608.4381818771362	25	-19.561838	25.47106	62.507942	-132.1555	151.0	0.0	50132	1303432
1669.2275321483612	26	-18.149445	26.416534	46.933	-215.84323	151.0	0.0	50132	1353564
1730.4670798778534	27	-11.869833	24.023443	72.510864	-92.18229	151.0	0.0	50132	1403696
1791.6397681236267	28	-11.802498	22.910215	48.504776	-129.38077	151.0	0.0	50132	1453828
1853.253828048706	29	-8.902785	24.638529	69.633	-97.827805	151.0	0.0	50132	1503960
1914.686692237854	30	-8.727719	24.642162	38.772743	-120.7943	151.0	0.0	50132	1554092
1976.7455921173096	31	-4.486252	24.388662	67.08866	-92.629425	151.0	0.0	50132	1604224
2038.9666650295258	32	-7.9646597	21.426672	46.44832	-72.4269	151.0	0.0	50132	1654356
2103.383903980255	33	1.9831183	20.81304	48.965984	-63.453003	151.0	0.0	50132	1704488
2166.0046021938324	34	9.117364	23.565157	56.91997	-113.52094	151.0	0.0	50132	1754620
2228.011130809784	35	4.945612	23.33867	65.95151	-181.1441	151.0	0.0	50132	1804752
