Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
9.69874095916748	0	25.425	12.124125	53.0	9.0	25.425	12.124123679672687	1017	1017
13.798073053359985	1	41.75	19.354692	86.0	17.0	41.75	19.354693659850746	1002	2019
17.101579904556274	2	61.058823	20.94382	87.0	26.0	61.05882352941177	20.943820057857568	1038	3057
20.33946681022644	3	68.73333	17.695448	99.0	28.0	68.73333333333333	17.695448253403725	1031	4088
23.667967796325684	4	79.07143	29.807632	155.0	44.0	79.07142857142857	29.807631538906	1107	5195
27.121453046798706	5	109.2	51.53407	186.0	35.0	109.2	51.53406640272044	1092	6287
30.23735809326172	6	173.83333	30.547323	200.0	129.0	173.83333333333334	30.547322123041965	1043	7330
33.788041830062866	7	165.42857	33.97418	200.0	110.0	165.42857142857142	33.974179871767085	1158	8488
36.91485786437988	8	175.33333	22.932266	200.0	134.0	175.33333333333334	22.932267417089154	1052	9540
40.624706983566284	9	109.5	34.09472	190.0	74.0	109.5	34.09472099900511	1095	10635
44.344263792037964	10	130.25	43.392826	200.0	75.0	130.25	43.39282774837335	1042	11677
48.20299315452576	11	158.28572	30.954872	200.0	122.0	158.28571428571428	30.954871694656614	1108	12785
51.629688024520874	12	149.71428	37.00855	200.0	83.0	149.71428571428572	37.008548378195336	1048	13833
55.09864592552185	13	183.0	38.013157	200.0	98.0	183.0	38.01315561749642	1098	14931
58.897144079208374	14	194.66667	11.925696	200.0	168.0	194.66666666666666	11.925695879998878	1168	16099
62.20938801765442	15	188.16667	26.460136	200.0	129.0	188.16666666666666	26.46013773374751	1129	17228
66.19939804077148	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18428
69.89784479141235	17	190.5	21.242645	200.0	143.0	190.5	21.242645786248	1143	19571
73.49783110618591	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20771
77.02523994445801	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21971
80.47575187683105	20	184.16667	22.48271	200.0	149.0	184.16666666666666	22.48270940572382	1105	23076
84.18562602996826	21	193.16667	15.279798	200.0	159.0	193.16666666666666	15.279797846248563	1159	24235
87.97494196891785	22	190.16667	15.170328	200.0	160.0	190.16666666666666	15.170329228098145	1141	25376
91.22992777824402	23	178.83333	40.209522	200.0	90.0	178.83333333333334	40.20952070785668	1073	26449
94.77631306648254	24	196.83333	7.0808816	200.0	181.0	196.83333333333334	7.080881928749334	1181	27630
98.41169595718384	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28830
101.99363708496094	26	165.42857	13.916662	185.0	144.0	165.42857142857142	13.916661574808634	1158	29988
105.37939500808716	27	151.71428	14.664967	172.0	125.0	151.71428571428572	14.664965887781529	1062	31050
108.60737895965576	28	150.85715	13.663596	172.0	125.0	150.85714285714286	13.663596801392394	1056	32106
112.02758598327637	29	129.0	16.255768	168.0	114.0	129.0	16.25576820700886	1032	33138
115.66742277145386	30	124.0	9.189365	141.0	107.0	124.0	9.189365834726814	1116	34254
119.15060710906982	31	124.111115	12.041082	141.0	108.0	124.11111111111111	12.041081941461393	1117	35371
122.64858102798462	32	124.111115	11.454688	145.0	108.0	124.11111111111111	11.454687972319887	1117	36488
125.84088277816772	33	125.375	10.746366	140.0	112.0	125.375	10.746365664725912	1003	37491
129.36608600616455	34	135.25	13.580777	163.0	120.0	135.25	13.580776855541071	1082	38573
132.7880139350891	35	151.57143	17.360523	189.0	134.0	151.57142857142858	17.3605228925295	1061	39634
135.93342208862305	36	148.85715	17.779835	186.0	132.0	148.85714285714286	17.77983264768237	1042	40676
139.25935888290405	37	133.25	12.626856	153.0	115.0	133.25	12.62685629917439	1066	41742
142.47767901420593	38	144.42857	13.937177	167.0	122.0	144.42857142857142	13.937176828869744	1011	42753
145.71955609321594	39	169.33333	24.315062	200.0	132.0	169.33333333333334	24.315061633115846	1016	43769
149.00244808197021	40	148.42857	12.36189	166.0	128.0	148.42857142857142	12.361890087305106	1039	44808
151.9119668006897	41	168.0	14.843629	184.0	140.0	168.0	14.843629385474879	1008	45816
155.3076469898224	42	162.0	19.813416	199.0	142.0	162.0	19.813415368669496	1134	46950
158.77163577079773	43	154.28572	15.636169	186.0	139.0	154.28571428571428	15.636169477156718	1080	48030
162.04883980751038	44	149.14285	16.608334	171.0	123.0	149.14285714285714	16.608333290666994	1044	49074
165.41927003860474	45	146.71428	8.066054	158.0	135.0	146.71428571428572	8.066053836281773	1027	50101
168.92265701293945	46	156.71428	21.06937	185.0	130.0	156.71428571428572	21.069370359527564	1097	51198
172.5594458580017	47	160.71428	21.352245	200.0	134.0	160.71428571428572	21.352245018895292	1125	52323
175.96397590637207	48	157.85715	11.703829	175.0	140.0	157.85714285714286	11.70382808472231	1105	53428
179.51885676383972	49	156.71428	27.911669	200.0	126.0	156.71428571428572	27.911668249851996	1097	54525
182.962229013443	50	160.14285	23.691038	193.0	131.0	160.14285714285714	23.691038519289293	1121	55646
186.1804769039154	51	148.28572	18.591198	170.0	124.0	148.28571428571428	18.591198268568505	1038	56684
189.39972591400146	52	144.85715	19.371767	176.0	123.0	144.85714285714286	19.37176569449592	1014	57698
192.64346289634705	53	152.85715	31.008886	200.0	106.0	152.85714285714286	31.00888615233	1070	58768
195.74424386024475	54	145.57143	17.831411	175.0	124.0	145.57142857142858	17.8314100304342	1019	59787
198.83603286743164	55	167.5	24.074537	195.0	135.0	167.5	24.074537032585557	1005	60792
202.1749291419983	56	135.875	15.814847	171.0	118.0	135.875	15.814846663815619	1087	61879
205.77478289604187	57	160.71428	17.160704	184.0	139.0	160.71428571428572	17.16070499479457	1125	63004
209.36802291870117	58	153.71428	26.129974	194.0	120.0	153.71428571428572	26.12997340611126	1076	64080
212.86233282089233	59	183.66667	16.639978	200.0	162.0	183.66666666666666	16.639978632464913	1102	65182
216.42550992965698	60	165.71428	29.53794	200.0	123.0	165.71428571428572	29.53793824758877	1160	66342
219.79544377326965	61	174.16667	28.351465	200.0	125.0	174.16666666666666	28.3514647867717	1045	67387
223.31097888946533	62	156.42857	28.912958	200.0	121.0	156.42857142857142	28.91295874990087	1095	68482
227.25316190719604	63	167.85715	29.604193	200.0	129.0	167.85714285714286	29.6041916502597	1175	69657
230.85520792007446	64	157.57143	23.304548	200.0	127.0	157.57142857142858	23.304549787891773	1103	70760
234.10574412345886	65	127.125	21.577984	160.0	93.0	127.125	21.5779835712237	1017	71777
237.48039174079895	66	150.85715	33.09911	200.0	102.0	150.85714285714286	33.09910905761911	1056	72833
240.7191867828369	67	132.125	33.94642	200.0	92.0	132.125	33.94641917787501	1057	73890
244.3434338569641	68	125.22222	29.442139	200.0	101.0	125.22222222222223	29.442138274467084	1127	75017
247.45361876487732	69	106.2	10.077698	123.0	93.0	106.2	10.077698149875298	1062	76079
250.52194094657898	70	111.55556	15.542852	134.0	91.0	111.55555555555556	15.542851955596188	1004	77083
253.70323705673218	71	105.2	16.743954	138.0	80.0	105.2	16.743954132760877	1052	78135
256.88926577568054	72	115.77778	17.618032	144.0	94.0	115.77777777777777	17.618032288777176	1042	79177
260.1602358818054	73	130.0	14.3527	150.0	100.0	130.0	14.352700094407323	1040	80217
263.6363890171051	74	123.77778	16.109196	166.0	106.0	123.77777777777777	16.10919528839061	1114	81331
266.88545989990234	75	149.0	32.684643	200.0	122.0	149.0	32.68464034199725	1043	82374
270.2660639286041	76	161.57143	20.212141	193.0	131.0	161.57142857142858	20.212140219306267	1131	83505
273.46524477005005	77	176.66667	19.293062	200.0	149.0	176.66666666666666	19.293061504650375	1060	84565
276.9030499458313	78	186.0	12.503333	200.0	164.0	186.0	12.503332889007368	1116	85681
280.5280559062958	79	189.83333	14.519144	200.0	166.0	189.83333333333334	14.519144449848122	1139	86820
284.1157600879669	80	199.5	0.7637626	200.0	198.0	199.5	0.7637626158259734	1197	88017
287.95498299598694	81	198.0	4.472136	200.0	188.0	198.0	4.47213595499958	1188	89205
291.75304794311523	82	197.0	6.708204	200.0	182.0	197.0	6.708203932499369	1182	90387
295.5477759838104	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	91587
299.0875189304352	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	92787
302.7680230140686	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	93987
306.3686728477478	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	95187
309.94554901123047	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	96387
313.6777379512787	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	97587
317.28972482681274	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	98787
320.98914885520935	90	199.66667	0.745356	200.0	198.0	199.66666666666666	0.7453559924999298	1198	99985
324.68954277038574	91	199.33333	1.4907119	200.0	196.0	199.33333333333334	1.4907119849998598	1196	101181
328.2728600502014	92	194.0	13.416408	200.0	164.0	194.0	13.416407864998739	1164	102345
332.0247058868408	93	195.83333	4.9805174	200.0	188.0	195.83333333333334	4.9805175991613115	1175	103520
335.439759016037	94	198.66667	2.9814239	200.0	192.0	198.66666666666666	2.981423969999719	1192	104712
338.56222200393677	95	193.16667	8.091491	200.0	182.0	193.16666666666666	8.091490729292238	1159	105871
341.7833969593048	96	189.33333	11.527744	200.0	170.0	189.33333333333334	11.527744310527055	1136	107007
344.53374886512756	97	185.66667	21.241993	200.0	146.0	185.66666666666666	21.24199195513976	1114	108121
347.3405637741089	98	193.16667	7.6901813	200.0	181.0	193.16666666666666	7.690181330039551	1159	109280
349.6113567352295	99	181.33333	17.16262	200.0	153.0	181.33333333333334	17.162620882474666	1088	110368
