Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
50.24300956726074	0	-120.27624	39.124237	-19.251442	-233.98651	151.0	0.0	50132	50132
109.65071988105774	1	-125.00078	39.70374	-22.745735	-274.19305	151.0	0.0	50132	100264
169.02152395248413	2	-123.78504	42.476826	-1.2742138	-273.32037	151.0	0.0	50132	150396
231.67503571510315	3	-113.818855	39.749504	-14.184554	-257.78043	151.0	0.0	50132	200528
296.2991998195648	4	-117.23187	35.120506	5.1022177	-295.53296	151.0	0.0	50132	250660
372.3415129184723	5	-119.9459	31.913088	-8.297686	-211.34299	151.0	0.0	50132	300792
433.62715578079224	6	-122.897545	32.39799	-0.45300293	-265.97458	151.0	0.0	50132	350924
497.1733748912811	7	-123.233444	29.508026	-23.039911	-247.40945	151.0	0.0	50132	401056
556.1434879302979	8	-121.9036	30.422813	-33.603092	-251.52258	151.0	0.0	50132	451188
630.4317576885223	9	-119.696556	30.042772	-7.7474174	-227.76813	151.0	0.0	50132	501320
699.2037858963013	10	-117.587	30.878801	-19.75393	-215.0594	151.0	0.0	50132	551452
766.7886199951172	11	-111.47146	31.758713	-31.452045	-206.21747	151.0	0.0	50132	601584
828.169184923172	12	-101.28223	33.472073	-13.470685	-219.29288	151.0	0.0	50132	651716
889.3758006095886	13	-97.049736	33.260555	8.2046585	-195.23123	151.0	0.0	50132	701848
949.7295908927917	14	-91.71663	32.40934	-10.068821	-192.30316	151.0	0.0	50132	751980
1010.8335957527161	15	-93.12887	29.356709	2.5269585	-189.39114	151.0	0.0	50132	802112
1071.8202879428864	16	-91.953674	30.645647	6.5612984	-178.31332	151.0	0.0	50132	852244
1132.5258827209473	17	-100.11234	28.07041	-11.482261	-230.16284	151.0	0.0	50132	902376
1193.481321811676	18	-103.26433	24.903452	-41.22791	-183.68971	151.0	0.0	50132	952508
1254.4339036941528	19	-107.51022	22.71124	-49.269157	-170.77524	151.0	0.0	50132	1002640
1316.2558908462524	20	-103.57344	21.654716	-51.355053	-189.37558	151.0	0.0	50132	1052772
1377.503037929535	21	-98.833725	21.628279	-36.908104	-162.3423	151.0	0.0	50132	1102904
1438.3485658168793	22	-95.079346	23.082045	-41.22453	-170.39261	151.0	0.0	50132	1153036
1498.6933448314667	23	-86.29889	24.766542	-16.43578	-189.77734	151.0	0.0	50132	1203168
1559.7675728797913	24	-82.44563	22.338306	-23.193224	-160.00517	151.0	0.0	50132	1253300
1620.8554129600525	25	-82.55264	26.526936	-19.442705	-197.39758	151.0	0.0	50132	1303432
1681.5364878177643	26	-78.70335	22.87654	-16.846485	-183.10889	151.0	0.0	50132	1353564
1742.602950811386	27	-69.8689	20.646456	-7.3279715	-158.78	151.0	0.0	50132	1403696
1803.7970297336578	28	-67.76219	22.211313	7.144921	-156.10654	151.0	0.0	50132	1453828
1864.7067456245422	29	-61.869976	19.102919	-9.503816	-139.81268	151.0	0.0	50132	1503960
1925.9048619270325	30	-61.76174	19.83222	-2.6468706	-124.50341	151.0	0.0	50132	1554092
1987.3210897445679	31	-63.09079	19.1768	-6.8215294	-139.96669	151.0	0.0	50132	1604224
2048.9932339191437	32	-60.11597	21.952234	19.338799	-158.11394	151.0	0.0	50132	1654356
2113.3306818008423	33	-52.74768	25.8607	23.303278	-174.57552	151.0	0.0	50132	1704488
2176.150656938553	34	-50.043804	22.512379	6.3947372	-145.45932	151.0	0.0	50132	1754620
2236.8379187583923	35	-49.397343	23.859602	14.826992	-154.26001	151.0	0.0	50132	1804752
2299.57728266716	36	-45.7566	22.26574	53.10992	-118.928085	151.0	0.0	50132	1854884
2364.5159249305725	37	-39.94427	20.674477	34.249348	-101.122284	151.0	0.0	50132	1905016
2429.6198568344116	38	-39.06663	21.272398	23.325525	-128.2643	151.0	0.0	50132	1955148
2493.6381409168243	39	-36.950764	22.241936	26.46624	-140.91737	151.0	0.0	50132	2005280
2556.794290781021	40	-36.88112	25.764791	36.98986	-160.33508	151.0	0.0	50132	2055412
2620.036209821701	41	-35.451324	30.343334	35.018	-154.48138	151.0	0.0	50132	2105544
2681.635326862335	42	-38.504276	35.604908	42.482513	-159.08163	151.0	0.0	50132	2155676
2742.450808763504	43	-38.55717	39.89295	68.23514	-163.8858	151.0	0.0	50132	2205808
2803.366171836853	44	-39.37844	40.276054	68.10177	-173.84763	151.0	0.0	50132	2255940
2863.976572751999	45	-27.52472	33.53852	58.978497	-164.74112	151.0	0.0	50132	2306072
2924.77450799942	46	-21.95324	25.200363	50.32461	-100.991264	151.0	0.0	50132	2356204
2985.4116327762604	47	-22.231712	24.018042	38.315975	-146.9665	151.0	0.0	50132	2406336
3045.9117288589478	48	-27.091867	21.17455	30.811214	-100.835464	151.0	0.0	50132	2456468
3106.6698076725006	49	-33.524696	15.554034	16.83451	-75.70743	151.0	0.0	50132	2506600
3167.947288751602	50	-40.68823	13.446851	-4.483898	-81.863785	151.0	0.0	50132	2556732
3228.7930796146393	51	-42.41297	12.592643	3.3527966	-106.04843	151.0	0.0	50132	2606864
3289.4961569309235	52	-37.403027	11.790457	-1.4396343	-75.08082	151.0	0.0	50132	2656996
3350.396551847458	53	-33.139347	12.610789	3.4977121	-90.798134	151.0	0.0	50132	2707128
3411.0674686431885	54	-22.870855	12.719437	9.691932	-63.022774	151.0	0.0	50132	2757260
3471.4676558971405	55	-15.038274	16.16566	34.74691	-65.128365	151.0	0.0	50132	2807392
3531.8003199100494	56	-11.854159	19.49609	37.792408	-88.37987	151.0	0.0	50132	2857524
3591.9069957733154	57	-6.1429152	22.113321	52.37802	-103.57103	151.0	0.0	50132	2907656
3652.1840097904205	58	-2.4260828	21.048729	65.99252	-76.00467	151.0	0.0	50132	2957788
3712.947717666626	59	-13.3850155	21.019436	43.616066	-89.187355	151.0	0.0	50132	3007920
3773.9252548217773	60	-16.281706	18.838999	46.188866	-87.359055	151.0	0.0	50132	3058052
3834.993612766266	61	-27.066694	19.783075	46.590927	-87.58817	151.0	0.0	50132	3108184
3896.375078678131	62	-37.486427	17.684618	32.000916	-92.12178	151.0	0.0	50132	3158316
3956.981457710266	63	-32.40081	19.255404	57.288933	-89.39249	151.0	0.0	50132	3208448
4017.408029794693	64	-28.504732	21.519493	57.367664	-99.916916	151.0	0.0	50132	3258580
4078.1164038181305	65	-25.766407	25.941925	65.02483	-95.466995	151.0	0.0	50132	3308712
4138.639177799225	66	-21.482119	27.100063	55.41819	-113.084	151.0	0.0	50132	3358844
4198.75027179718	67	-16.894032	31.861055	125.04169	-114.06498	151.0	0.0	50132	3408976
4258.794095754623	68	-11.905257	34.87408	98.77536	-105.54588	151.0	0.0	50132	3459108
4318.7290868759155	69	-6.858139	34.790382	136.29227	-85.32794	151.0	0.0	50132	3509240
4378.363434791565	70	-0.50318694	36.294373	122.40341	-89.95277	151.0	0.0	50132	3559372
4440.116369724274	71	11.053665	41.74888	145.60074	-100.67413	151.0	0.0	50132	3609504
4499.884695768356	72	15.306497	45.33668	169.88113	-106.287964	151.0	0.0	50132	3659636
4558.853415727615	73	20.192596	50.531063	153.48074	-117.18481	151.0	0.0	50132	3709768
4618.335431814194	74	17.982964	57.286278	162.91176	-148.87381	151.0	0.0	50132	3759900
4677.428820848465	75	4.059044	62.051895	157.45511	-199.21388	151.0	0.0	50132	3810032
4736.41098856926	76	-5.083487	65.3399	186.93936	-271.55212	151.0	0.0	50132	3860164
4795.752455711365	77	5.72791	65.559006	203.98712	-199.36676	151.0	0.0	50132	3910296
4855.365835905075	78	21.384142	68.27575	196.11325	-308.69907	151.0	0.0	50132	3960428
4914.956404924393	79	44.36488	56.416733	238.79048	-172.17418	151.0	0.0	50132	4010560
4973.997743844986	80	40.32917	53.642807	187.64383	-252.24405	151.0	0.0	50132	4060692
5033.662734746933	81	34.743904	42.641235	158.04959	-100.28618	151.0	0.0	50132	4110824
5092.984887599945	82	25.475222	38.441128	146.0169	-124.87372	151.0	0.0	50132	4160956
5152.721164703369	83	23.513374	29.27435	97.3265	-88.136536	151.0	0.0	50132	4211088
5212.72318983078	84	14.584508	26.504175	84.3999	-53.72383	151.0	0.0	50132	4261220
5272.825299739838	85	10.95419	27.04813	91.79671	-81.986786	151.0	0.0	50132	4311352
5332.3140206336975	86	14.970226	29.673952	123.31965	-67.72432	151.0	0.0	50132	4361484
5391.789846897125	87	23.750036	33.912647	157.67404	-75.493225	151.0	0.0	50132	4411616
5451.883869886398	88	5.49598	26.705803	85.83316	-85.78731	151.0	0.0	50132	4461748
5511.788530826569	89	-6.7602787	29.202864	83.66332	-72.29074	151.0	0.0	50132	4511880
5572.119438648224	90	-11.421747	24.936403	79.50894	-108.43895	151.0	0.0	50132	4562012
5632.882856845856	91	-15.777726	24.818636	84.4825	-69.545105	151.0	0.0	50132	4612144
5693.848074913025	92	-40.548218	19.358883	18.304686	-96.07892	151.0	0.0	50132	4662276
5754.674324989319	93	-51.8165	16.205454	3.5105722	-95.19174	151.0	0.0	50132	4712408
5815.930851697922	94	-63.245354	13.471864	-23.500324	-98.054344	151.0	0.0	50132	4762540
5876.960978746414	95	-41.950485	13.180433	-0.5616417	-75.605354	151.0	0.0	50132	4812672
5937.876042842865	96	-6.132199	16.347027	38.400673	-43.975266	151.0	0.0	50132	4862804
5998.3909549713135	97	16.586775	17.690384	71.984955	-37.875126	151.0	0.0	50132	4912936
6054.256675720215	98	29.716185	21.482046	87.42766	-37.227097	151.0	0.0	50132	4963068
6106.305336713791	99	44.0848	23.3726	114.88742	-23.800539	151.0	0.0	50132	5013200
