Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
32.17561388015747	0	23.0	11.582571	73.0	9.0	23.0	11.582571532382275	5014	5014
60.41288995742798	1	43.12931	19.214546	126.0	10.0	43.12931034482759	19.214546470736693	5003	10017
88.20794296264648	2	61.487804	22.77956	122.0	17.0	61.48780487804878	22.779560747836346	5042	15059
115.76807999610901	3	84.15	34.18909	200.0	40.0	84.15	34.189094265082055	5049	20108
143.0565140247345	4	130.4359	46.61451	200.0	52.0	130.43589743589743	46.61451016076369	5087	25195
171.77412819862366	5	159.09375	41.622078	200.0	45.0	159.09375	41.622079007871534	5091	30286
200.624657869339	6	186.88889	19.72277	200.0	133.0	186.88888888888889	19.722769945445993	5046	35332
229.30928301811218	7	195.23077	14.270216	200.0	145.0	195.23076923076923	14.270215599437797	5076	40408
257.6887249946594	8	190.96297	24.286074	200.0	111.0	190.96296296296296	24.286075085791495	5156	45564
286.58357286453247	9	199.42308	2.3562207	200.0	188.0	199.42307692307693	2.3562205219225536	5185	50749
315.26278805732727	10	199.53847	2.3076923	200.0	188.0	199.53846153846155	2.3076923076923075	5188	55937
343.87405490875244	11	200.0	0.0	200.0	200.0	200.0	0.0	5200	61137
372.9445369243622	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	66337
401.86198711395264	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	71537
429.9677691459656	14	198.26923	8.653846	200.0	155.0	198.26923076923077	8.653846153846153	5155	76692
457.75456404685974	15	195.0	13.55615	200.0	140.0	195.0	13.556151030776796	5070	81762
487.0651559829712	16	198.11539	9.031258	200.0	153.0	198.1153846153846	9.031257358056829	5151	86913
515.8021087646484	17	199.15384	4.2307696	200.0	178.0	199.15384615384616	4.230769230769231	5178	92091
543.1413049697876	18	197.1923	9.97697	200.0	154.0	197.19230769230768	9.976970523580912	5127	97218
572.2484447956085	19	198.07692	5.62223	200.0	177.0	198.07692307692307	5.622229758345108	5150	102368
601.2744460105896	20	192.25926	18.003277	200.0	124.0	192.25925925925927	18.003276641258214	5191	107559
631.9332621097565	21	199.46153	2.6923077	200.0	186.0	199.46153846153845	2.692307692307692	5186	112745
659.1459398269653	22	197.6923	10.227298	200.0	147.0	197.69230769230768	10.227298428035366	5140	117885
685.6734709739685	23	184.71428	29.402205	200.0	99.0	184.71428571428572	29.40220733071528	5172	123057
2625.643424987793	24	193.76923	16.60933	200.0	135.0	193.76923076923077	16.60932938095958	5038	128095
2665.6818358898163	25	194.88461	15.156432	200.0	129.0	194.8846153846154	15.15643281320845	5067	133162
3611.377967119217	26	198.84616	5.769231	200.0	170.0	198.84615384615384	5.769230769230769	5170	138332
3645.4529469013214	27	198.73077	5.9585605	200.0	169.0	198.73076923076923	5.958560050030753	5167	143499
4982.2982749938965	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	148699
6849.790557861328	29	198.53847	5.249401	200.0	176.0	198.53846153846155	5.249401205637789	5162	153861
6894.535529851913	30	199.23077	3.1416273	200.0	184.0	199.23076923076923	3.1416273625634052	5180	159041
8688.311793088913	31	197.96153	8.267084	200.0	158.0	197.96153846153845	8.26708379999943	5147	164188
10720.277188062668	32	198.46153	7.1156955	200.0	163.0	198.46153846153845	7.115696458862939	5160	169348
11796.513778924942	33	196.8077	7.7410955	200.0	165.0	196.80769230769232	7.741095285101312	5117	174465
15467.605288982391	34	198.5	4.3699145	200.0	180.0	198.5	4.369914626872458	5161	179626
15512.479479074478	35	198.34616	7.332449	200.0	162.0	198.34615384615384	7.332447947268925	5157	184783
15581.014376878738	36	199.42308	2.3562207	200.0	188.0	199.42307692307693	2.3562205219225536	5185	189968
15636.586726903915	37	193.34616	16.781267	200.0	137.0	193.34615384615384	16.781267733564178	5027	194995
15661.461601018906	38	197.38461	10.015669	200.0	149.0	197.3846153846154	10.015668198750179	5132	200127
15697.988888025284	39	194.88461	11.31142	200.0	160.0	194.8846153846154	11.311420107664246	5067	205194
15742.273071050644	40	195.0	17.49945	200.0	126.0	195.0	17.499450540824682	5070	210264
15797.315768003464	41	197.65384	8.137957	200.0	168.0	197.65384615384616	8.137956215226692	5139	215403
15838.79984998703	42	198.23077	8.846154	200.0	154.0	198.23076923076923	8.846153846153847	5154	220557
15880.037245988846	43	199.5	2.5	200.0	187.0	199.5	2.5	5187	225744
15931.862350940704	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230944
15975.561959981918	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	236144
16015.573923110962	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	241344
16070.065670967102	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	246544
16108.553984880447	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	251744
16139.410054922104	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	256944
16180.767835855484	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	262144
16210.2946600914	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	267344
16264.993170976639	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	272544
16323.767227172852	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	277744
16364.58961892128	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	282944
16418.210703134537	55	188.44444	40.863216	200.0	41.0	188.44444444444446	40.86321657843154	5088	288032
16459.181790828705	56	177.06897	56.581306	200.0	13.0	177.06896551724137	56.581300087745426	5135	293167
16489.159697771072	57	160.5	74.791794	200.0	12.0	160.5	74.79179433600989	5136	298303
